number,title,body,title_length,body_length,created_at,merged_at,updated_at,closed_at,state,merged,comments,commits,additions,deletions,changed_files,lines_added,lines_deleted,files_added,files_deleted,files_updated,files_modified,directory_num,file_type,language_num,segs_added,segs_deleted,segs_updated,file_developer,change_num,k_coreness,experience,repo
964,Add QML syntax,,14,0,2020-04-29 19:04:50+00:00,2020-04-30 07:59:15+00:00,2020-04-30 09:50:36+00:00,2020-04-30 07:59:15+00:00,closed,True,3,1,107,0,3,107,0,1,0,2,2,1,3,3,0,0,0,0,3,0,0,sharkdp/bat
966,Bump git2 from 0.13.3 to 0.13.5,"Bumps [git2](https://github.com/rust-lang/git2-rs) from 0.13.3 to 0.13.5.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/rust-lang/git2-rs/commit/2a6d566f122469aac3f618d2f7b6e27610f70d0d""><code>2a6d566</code></a> Bump versions</li>
<li><a href=""https://github.com/rust-lang/git2-rs/commit/23954937d69ed5c3a798ba85f653099fbecf3cf2""><code>2395493</code></a> Fix some version numbers. (<a href=""https://github-redirect.dependabot.com/rust-lang/git2-rs/issues/558"">#558</a>)</li>
<li><a href=""https://github.com/rust-lang/git2-rs/commit/6dde3ebfbc77d657c47cfc04838414524e21c506""><code>6dde3eb</code></a> Fix more Windows paths. (<a href=""https://github-redirect.dependabot.com/rust-lang/git2-rs/issues/557"">#557</a>)</li>
<li><a href=""https://github.com/rust-lang/git2-rs/commit/4ab58cc18fa4834c9686e4a1a5d33c8848fc2e4d""><code>4ab58cc</code></a> Bump to 0.13.4</li>
<li><a href=""https://github.com/rust-lang/git2-rs/commit/b78881f7269cb2aa970eee7e4c8aae074619e8fc""><code>b78881f</code></a> Merge remote-tracking branch 'origin/master'</li>
<li><a href=""https://github.com/rust-lang/git2-rs/commit/7cf9d36d03a7a09d9f20fd0ac659dd3f0b72a9f5""><code>7cf9d36</code></a> Fixed compile issue on windows-gnu. (<a href=""https://github-redirect.dependabot.com/rust-lang/git2-rs/issues/556"">#556</a>)</li>
<li><a href=""https://github.com/rust-lang/git2-rs/commit/a3de6a2fbf0b426f3ed803c8adc51564e0095714""><code>a3de6a2</code></a> Allow absolute paths for Repository::is_path_ignored. (<a href=""https://github-redirect.dependabot.com/rust-lang/git2-rs/issues/554"">#554</a>)</li>
<li>See full diff in <a href=""https://github.com/rust-lang/git2-rs/compare/0.13.3...0.13.5"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://api.dependabot.com/badges/compatibility_score?dependency-name=git2&package-manager=cargo&previous-version=0.13.3&new-version=0.13.5)](https://dependabot.com/compatibility-score/?dependency-name=git2&package-manager=cargo&previous-version=0.13.3&new-version=0.13.5)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language
- `@dependabot badge me` will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot [dashboard](https://app.dependabot.com):
- Update frequency (including time of day and day of week)
- Pull request limits (per update run and/or open at any time)
- Automerge options (never/patch/minor, and dev/runtime dependencies)
- Out-of-range updates (receive only lockfile updates, if desired)
- Security updates (receive only security updates, if desired)



</details>",31,4546,2020-05-01 02:29:57+00:00,2020-05-01 08:21:20+00:00,2020-05-01 08:21:26+00:00,2020-05-01 08:21:20+00:00,closed,True,0,1,6,6,1,6,6,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/bat
970,Add 'batcat' detection and notice to 'info.sh',"This pull request changes `info.sh` to detect and use `batcat` if `bat` is unavailable, and also adds a warning if `bat` was not found and `batcat` was. This should help with diagnosing any current and future issues when `bat` was installed through the Debian repository.",46,271,2020-05-02 08:19:57+00:00,2020-05-02 08:39:59+00:00,2020-05-02 08:40:00+00:00,2020-05-02 08:40:00+00:00,closed,True,0,3,56,14,1,56,14,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/bat
972,"Fix base16, and combine 00 and 0f alpha encodings","This changes the base16 theme back from #RRGGBB**0f** to #RRGGBB**00**,
reverting part of #934. That PR used the 0f encoding to produce ANSI
escape sequences 30-37 and 40-47 rather than 38;5 and 48;5 which require
256-color support. Unfortunately, it resulted in base16 using the wrong
colors because ansi_term does not support the bright variants (90-97 and
100-107) so it simply mapped them to the non-bright colors.

This PR makes combines the 00 and 0f alpha encodings into 00, and makes
them use the Color enum for the first 8 colors and Fixed otherwise. This
means the ansi-light and ansi-dark themes will work on terminals without
256-color support, and base16 will render bright colors correctly.

Note: I have not updated themes.bin.",49,754,2020-05-02 18:36:34+00:00,2020-05-11 17:29:20+00:00,2020-05-11 18:43:27+00:00,2020-05-11 17:29:21+00:00,closed,True,2,1,73,73,2,73,73,0,0,2,2,2,2,2,0,0,0,0,2,0,0,sharkdp/bat
985,"Unify syntax detection for all variants of InputKind, fix #983","This pull request adds a new `InputKind::String` along with `Input::from_string`, and changes a couple things to help fix potential issues and improve the expected syntax detection behavior of `InputKind::CustomReader`/String.

## Additions:
- Adds `InputKind::String` and `Input::from_string` to create files from strings. Currently, this is `pub(crate)` visibility since it was originally added to improve tests. It should be fine to make it public, however.

## Changes:
- Changes the syntax detection behaviour of `InputKind::CustomReader` (and `String`) to work like the syntax detection for a regular file. I feel like `StdIn` should also follow suit, but I didn't want to introduce any significant breaking changes to the CLI in this pull request.

## Fixes:
- Fixes #983 by using `InputKind::String`, so the test files never touch the filesystem. This should also preemptively fix future testing issues related to invalid or unsupported UTF-8 on certain filesystems.",62,983,2020-05-12 03:19:24+00:00,2020-05-15 20:57:45+00:00,2020-05-15 21:01:36+00:00,2020-05-15 20:57:45+00:00,closed,True,20,10,139,33,5,139,33,1,0,4,4,3,3,3,0,0,0,0,5,0,0,sharkdp/bat
981,Add padding above headers when no grid,closes #968 ,38,12,2020-05-11 14:21:48+00:00,2020-05-12 14:37:30+00:00,2020-05-12 14:40:57+00:00,2020-05-12 14:37:30+00:00,closed,True,4,3,39,6,4,39,6,0,0,4,4,2,2,2,0,0,0,0,4,0,0,sharkdp/bat
986,Add note to README about 'batcat' on Debian/Ubuntu,,50,0,2020-05-12 08:48:39+00:00,2020-05-12 09:08:22+00:00,2020-05-12 09:08:25+00:00,2020-05-12 09:08:23+00:00,closed,True,1,1,7,2,1,7,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/bat
987,Bump assets/syntaxes/02_Extra/Elixir from `89b3bad` to `1f010d5`,"Bumps [assets/syntaxes/02_Extra/Elixir](https://github.com/princemaple/elixir-sublime-syntax) from `89b3bad` to `1f010d5`.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/princemaple/elixir-sublime-syntax/commit/1f010d5f63f20aa8eafa57aaaeafe736e0748dca""><code>1f010d5</code></a> Regular Expression fixes in class set and comment rules (<a href=""https://github-redirect.dependabot.com/princemaple/elixir-sublime-syntax/issues/8"">#8</a>)</li>
<li>See full diff in <a href=""https://github.com/princemaple/elixir-sublime-syntax/compare/89b3bada3262bc58e0a5393d12a82f725d5063ad...1f010d5f63f20aa8eafa57aaaeafe736e0748dca"">compare view</a></li>
</ul>
</details>
<br />


Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language
- `@dependabot badge me` will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot [dashboard](https://app.dependabot.com):
- Update frequency (including time of day and day of week)
- Pull request limits (per update run and/or open at any time)
- Automerge options (never/patch/minor, and dev/runtime dependencies)
- Out-of-range updates (receive only lockfile updates, if desired)
- Security updates (receive only security updates, if desired)



</details>",64,3199,2020-05-13 05:31:58+00:00,2020-05-13 05:58:04+00:00,2020-05-13 05:58:16+00:00,2020-05-13 05:58:04+00:00,closed,True,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,sharkdp/bat
988,Bump assets/syntaxes/01_Packages from `759d6ee` to `f36b8f8`,"Bumps [assets/syntaxes/01_Packages](https://github.com/sublimehq/Packages) from `759d6ee` to `f36b8f8`.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/sublimehq/Packages/commit/f36b8f807d5f30d2b8ef639232a9fc5960f550fa""><code>f36b8f8</code></a> [TCL] Support regex not in curly braces (<a href=""https://github-redirect.dependabot.com/sublimehq/Packages/issues/2204"">#2204</a>)</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/b7700435b23156a2825145a8793e5febadf14671""><code>b770043</code></a> Simplify OpenGL package install in GitHub Action</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/560b2754149a706e610b6a1053a58d2b40b9bb7b""><code>560b275</code></a> Try using GitHub Actions since Travis seems to have unconfigured itself</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/318c1e87b60d360bb9401be6d077be61e5b59218""><code>318c1e8</code></a> Use build 4073 for tests</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/412e900ef4e7b45cfb3865d27296facb94eab3e7""><code>412e900</code></a> [C++/ObjC++] Add C++20 coroutine keywords (<a href=""https://github-redirect.dependabot.com/sublimehq/Packages/issues/2198"">#2198</a>)</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/76dac79dc8d59f08c5a566f462e647e40abcd306""><code>76dac79</code></a> [Bash] Use LF as the default line ending (<a href=""https://github-redirect.dependabot.com/sublimehq/Packages/issues/2195"">#2195</a>)</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/bff207acfc6135f3d45a4c98959f1fe6e6957597""><code>bff207a</code></a> [HTML] Update completions to provide kind info, use new features</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/4cadb40309080e4e290251cbe77e5160c87f4856""><code>4cadb40</code></a> [PHP] Update completions with kind info, add parens to triggers</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/b3b3f23e63ce8c4ab78b57e6de7512b64d07e7f4""><code>b3b3f23</code></a> [Java] Update completions with kind info</li>
<li><a href=""https://github.com/sublimehq/Packages/commit/2207f34c6ba68be15d5a6dd8115a0d31baac7fd0""><code>2207f34</code></a> [Go] Update completions with kind info</li>
<li>Additional commits viewable in <a href=""https://github.com/sublimehq/Packages/compare/759d6eed9b4beed87e602a23303a121c3a6c2fb3...f36b8f807d5f30d2b8ef639232a9fc5960f550fa"">compare view</a></li>
</ul>
</details>
<br />


Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language
- `@dependabot badge me` will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot [dashboard](https://app.dependabot.com):
- Update frequency (including time of day and day of week)
- Pull request limits (per update run and/or open at any time)
- Automerge options (never/patch/minor, and dev/runtime dependencies)
- Out-of-range updates (receive only lockfile updates, if desired)
- Security updates (receive only security updates, if desired)



</details>",60,4931,2020-05-13 05:32:19+00:00,,2020-08-01 02:33:06+00:00,2020-08-01 02:33:04+00:00,closed,False,4,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,sharkdp/bat
989,Bump assets/syntaxes/02_Extra/Elm from `dfbb8bd` to `e266d27`,"Bumps [assets/syntaxes/02_Extra/Elm](https://github.com/elm-community/SublimeElmLanguageSupport) from `dfbb8bd` to `e266d27`.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/elm-community/SublimeElmLanguageSupport/commit/e266d279c8074aa342f106554cfa87ebe839a782""><code>e266d27</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/elm-community/SublimeElmLanguageSupport/issues/70"">#70</a> from sentience/deprecation-readme</li>
<li><a href=""https://github.com/elm-community/SublimeElmLanguageSupport/commit/867a1dcf7b45b6b6a5766b4dc06d6c266b7a328c""><code>867a1dc</code></a> Add deprecation warning to README</li>
<li>See full diff in <a href=""https://github.com/elm-community/SublimeElmLanguageSupport/compare/dfbb8bdc9a8403092c884d3eb893a270538cfa72...e266d279c8074aa342f106554cfa87ebe839a782"">compare view</a></li>
</ul>
</details>
<br />


Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language
- `@dependabot badge me` will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot [dashboard](https://app.dependabot.com):
- Update frequency (including time of day and day of week)
- Pull request limits (per update run and/or open at any time)
- Automerge options (never/patch/minor, and dev/runtime dependencies)
- Out-of-range updates (receive only lockfile updates, if desired)
- Security updates (receive only security updates, if desired)



</details>",61,3402,2020-05-13 05:32:42+00:00,2020-05-13 05:58:16+00:00,2020-05-13 05:58:24+00:00,2020-05-13 05:58:16+00:00,closed,True,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,sharkdp/bat
990,Bump assets/themes/Solarized from `87e0109` to `3707f68`,"Bumps [assets/themes/Solarized](https://github.com/braver/Solarized) from `87e0109` to `3707f68`.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/braver/Solarized/commit/3707f68ddc535723c02c65cbc97187c1aa99ad4d""><code>3707f68</code></a> fix highlight color too bright in dark theme</li>
<li><a href=""https://github.com/braver/Solarized/commit/aab20b76d6041fb35628f153a7b2153a0918e14a""><code>aab20b7</code></a> fix <a href=""https://github-redirect.dependabot.com/braver/Solarized/issues/83"">#83</a> contrasting block carets</li>
<li><a href=""https://github.com/braver/Solarized/commit/5c2200dfa9d0c9d60a6c73cea91d5e695dd86c90""><code>5c2200d</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/braver/Solarized/issues/80"">#80</a> from EvilKhaosKat/master</li>
<li><a href=""https://github.com/braver/Solarized/commit/abbad62808e7e3527501f7d13a3e4b0aa4bc50de""><code>abbad62</code></a> Add explicit git gutter diff colors</li>
<li><a href=""https://github.com/braver/Solarized/commit/6c54ce5e965bb9de096d2fcb340faf111707a983""><code>6c54ce5</code></a> in fact, math operators should really stand out</li>
<li><a href=""https://github.com/braver/Solarized/commit/dbc409c85752ce99123934f6312f4c5b906dbcbb""><code>dbc409c</code></a> base00 in light means base0 in dark, tweak contrat for math operators</li>
<li><a href=""https://github.com/braver/Solarized/commit/0185501f07d97b6304d8663631a516dda24f1db9""><code>0185501</code></a> make at-rules stand out from properties in CSS-ish languages</li>
<li><a href=""https://github.com/braver/Solarized/commit/8802ce069fe6213bc92b2661929f7365f2ad04cb""><code>8802ce0</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/braver/Solarized/issues/76"">#76</a> from moodmosaic/topic/haskell-syntax</li>
<li><a href=""https://github.com/braver/Solarized/commit/ca19c28173680f6f1d333434ba38271d77f1912a""><code>ca19c28</code></a> use yellow color for variables, to make Haskell syntax prettier</li>
<li><a href=""https://github.com/braver/Solarized/commit/7524acc3ac357688d7a20748c71a6467531f2cb9""><code>7524acc</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/braver/Solarized/issues/75"">#75</a> from moodmosaic/topic/haskell-syntax</li>
<li>Additional commits viewable in <a href=""https://github.com/braver/Solarized/compare/87e01090cf5fb821a234265b3138426ae84900e7...3707f68ddc535723c02c65cbc97187c1aa99ad4d"">compare view</a></li>
</ul>
</details>
<br />


Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language
- `@dependabot badge me` will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot [dashboard](https://app.dependabot.com):
- Update frequency (including time of day and day of week)
- Pull request limits (per update run and/or open at any time)
- Automerge options (never/patch/minor, and dev/runtime dependencies)
- Out-of-range updates (receive only lockfile updates, if desired)
- Security updates (receive only security updates, if desired)



</details>",56,4994,2020-05-13 05:33:02+00:00,2020-05-13 05:58:34+00:00,2020-05-13 05:58:44+00:00,2020-05-13 05:58:34+00:00,closed,True,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,sharkdp/bat
991,Bump assets/themes/dracula-sublime from `811a634` to `26c57ec`,"Bumps [assets/themes/dracula-sublime](https://github.com/dracula/sublime) from `811a634` to `26c57ec`.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/dracula/sublime/commit/26c57ec282abcaa76e57e055f38432bd827ac34e""><code>26c57ec</code></a> Merge pull request <a href=""https://github-redirect.dependabot.com/dracula/sublime/issues/22"">#22</a> from dracula/update-screenshot</li>
<li><a href=""https://github.com/dracula/sublime/commit/f4c24a87035a711fb9653e100802e8f9924a9914""><code>f4c24a8</code></a> Updates screenshot</li>
<li>See full diff in <a href=""https://github.com/dracula/sublime/compare/811a634420a0cb9023bb7afd1c8968a5aaf6a753...26c57ec282abcaa76e57e055f38432bd827ac34e"">compare view</a></li>
</ul>
</details>
<br />


Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language
- `@dependabot badge me` will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in your Dependabot [dashboard](https://app.dependabot.com):
- Update frequency (including time of day and day of week)
- Pull request limits (per update run and/or open at any time)
- Automerge options (never/patch/minor, and dev/runtime dependencies)
- Out-of-range updates (receive only lockfile updates, if desired)
- Security updates (receive only security updates, if desired)



</details>",62,3265,2020-05-13 05:33:26+00:00,2020-05-13 05:58:51+00:00,2020-05-13 05:59:05+00:00,2020-05-13 05:58:51+00:00,closed,True,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,sharkdp/bat
